Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Starter;T. Clarke;30;43;0,72;43,72;5;8;0,63;5;8;0,63;0;0;;11;12;0,92;;;;;;;;21;3;4;7;1;2;1;2;0;1;6;5;26;34;T. Clarke
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;O. Bankole;18;48;0,8;48,8;0;5;0,00;0;1;0,00;0;4;0,00;4;4;1,00;;;;;;;;4;0;5;5;0;1;1;0;0;2;2;5;4;3;O. Bankole
24-25;19;Championat de France;Domicile;Victoire;Charnay;Capitaine;Banc;A. Bouderra(C);17;29;0,48;29,48;1;3;0,33;0;0;;1;3;0,33;1;2;0,50;;;;;;;;4;0;1;1;8;0;1;0;0;0;5;-1;11;4;A. Bouderra(C)
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;E. Martinez;23;35;0,58;35,58;1;6;0,17;1;5;0,20;0;1;0,00;0;0;;;;;;;;;2;3;5;8;2;3;0;0;0;4;0;5;4;12;E. Martinez
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;TOTAUX EQUIPE;;;;;21;54;0,39;16;33;0,48;5;21;0,24;21;24;0,88;11;26;6;11;10;14;7;68;7;31;38;25;15;7;4;2;16;21;0;91;0;TOTAUX EQUIPE
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Starter;N. Brochant;38;24;0,4;24,4;2;9;0,22;2;7;0,29;0;2;0,00;3;3;1,00;;;;;;;;7;2;4;6;5;0;2;1;0;2;1;-8;14;1;N. Brochant
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Starter;C. Franchelin;28;4;0,07;4,07;3;7;0,43;3;6;0,50;0;1;0,00;2;5;0,40;;;;;;;;8;1;4;5;7;7;5;0;1;2;3;-5;11;2;C. Franchelin
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Starter;S. Chevaugeon;39;16;0,27;16,27;7;13;0,54;2;4;0,50;5;9;0,56;1;2;0,50;;;;;;;;20;0;2;2;1;5;0;0;0;3;2;-5;11;10;S. Chevaugeon
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Starter;E. Martinez;20;7;0,12;7,12;3;6;0,50;1;4;0,25;2;2;1,00;2;4;0,50;;;;;;;;10;2;3;5;1;1;1;0;0;3;2;-11;11;12;E. Martinez
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Starter;T. Clarke;34;32;0,53;32,53;5;12;0,42;5;12;0,42;0;0;;0;0;;;;;;;;;10;1;1;2;1;1;0;0;1;2;4;-3;5;34;T. Clarke
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;Capitaine;Banc;A. Bouderra(C);14;16;0,27;16,27;0;2;0,00;0;1;0,00;0;1;0,00;2;2;1,00;;;;;;;;2;0;3;3;1;3;0;0;0;3;2;-3;1;4;A. Bouderra(C)
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Banc;L. Dongue;25;21;0,35;21,35;4;9;0,44;4;9;0,44;0;0;;3;5;0,60;;;;;;;;11;4;4;8;2;2;0;1;1;1;4;0;13;6;L. Dongue
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;17;C. Sontia Zeutsop
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;3;5;0;0;0;0;0;1;0;0;0;0;Team / Coach
24-25;20;Championat de France;Exterieur;Defaite;Landerneau;;Banc;TOTAUX EQUIPE;;;;;24;58;0,41;17;43;0,40;7;15;0,47;13;21;0,62;15;28;4;12;13;11;15;68;12;24;36;18;19;8;2;3;17;18;0;71;0;TOTAUX EQUIPE
24-25;21;Championat de France;Domicile;Victoire;Angers;;Starter;N. Brochant;39;52;0,87;52,87;4;10;0,40;4;9;0,44;0;1;0,00;0;0;;;;;;;;;8;1;3;4;1;1;2;0;0;4;0;6;8;1;N. Brochant
24-25;21;Championat de France;Domicile;Victoire;Angers;;Starter;C. Franchelin;26;21;0,35;21,35;1;8;0,13;1;4;0,25;0;4;0,00;4;4;1,00;;;;;;;;6;0;2;2;11;4;1;0;0;2;3;17;9;2;C. Franchelin
24-25;21;Championat de France;Domicile;Victoire;Angers;;Starter;S. Chevaugeon;36;44;0,73;44,73;5;13;0,38;2;5;0,40;3;8;0,38;0;0;;;;;;;;;13;0;4;4;0;3;1;0;1;2;3;-2;7;10;S. Chevaugeon
24-25;21;Championat de France;Domicile;Victoire;Angers;;Starter;E. Martinez;26;55;0,92;55,92;4;6;0,67;3;5;0,60;1;1;1,00;2;2;1,00;;;;;;;;11;0;6;6;2;4;4;0;0;4;3;-3;17;12;E. Martinez
24-25;21;Championat de France;Domicile;Victoire;Angers;;Starter;T. Clarke;33;39;0,65;39,65;7;7;1,00;7;7;1,00;0;0;;4;11;0,36;;;;;;;;18;0;6;6;2;0;1;1;0;2;6;2;21;34;T. Clarke
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;O. Bankole;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;O. Bankole
24-25;21;Championat de France;Domicile;Victoire;Angers;Capitaine;Banc;A. Bouderra(C);21;7;0,12;7,12;1;5;0,20;0;1;0,00;1;4;0,25;0;0;;;;;;;;;3;0;0;0;3;1;1;0;0;0;3;1;2;4;A. Bouderra(C)
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;L. Dongue;15;13;0,22;13,22;2;7;0,29;2;6;0,33;0;1;0,00;2;2;1,00;;;;;;;;6;4;1;5;1;1;0;0;2;3;1;9;6;6;L. Dongue
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;C. Sontia Zeutsop;0;9;0,15;9,15;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;2;2;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;21;Championat de France;Domicile;Victoire;Angers;;Banc;TOTAUX EQUIPE;;;;;24;56;0,43;19;37;0,51;5;19;0,26;12;19;0,63;22;34;4;13;9;7;12;65;5;24;29;20;14;10;1;3;17;19;0;72;0;TOTAUX EQUIPE
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;N. Brochant;34;41;0,68;41,68;7;13;0,54;7;10;0,70;0;3;0,00;0;0;;;;;;;;;14;1;1;2;2;1;2;0;0;3;0;-8;13;1;N. Brochant
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;C. Franchelin;21;27;0,45;27,45;1;9;0,11;0;6;0,00;1;3;0,33;0;0;;;;;;;;;3;1;4;5;7;4;0;0;1;3;2;-2;3;2;C. Franchelin
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;L. Dongue;15;3;0,05;3,05;2;3;0,67;2;3;0,67;0;0;;1;2;0,50;;;;;;;;5;1;3;4;0;0;2;0;0;3;1;2;9;6;L. Dongue
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;S. Chevaugeon;33;36;0,6;36,6;5;10;0,50;2;4;0,50;3;6;0,50;2;2;1,00;;;;;;;;15;0;0;0;2;3;2;0;0;4;1;-5;11;10;S. Chevaugeon
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;T. Clarke;27;24;0,4;24,4;6;13;0,46;6;13;0,46;0;0;;4;6;0,67;;;;;;;;16;1;4;5;0;2;2;1;0;5;4;-13;13;34;T. Clarke
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;O. Bankole;27;7;0,12;7,12;5;8;0,63;4;4;1,00;1;4;0,25;2;2;1,00;;;;;;;;13;0;4;4;1;3;0;0;0;4;2;-9;12;3;O. Bankole
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;Capitaine;Banc;A. Bouderra(C);23;10;0,17;10,17;3;6;0,50;2;3;0,67;1;3;0,33;5;5;1,00;;;;;;;;12;0;1;1;6;2;4;0;0;1;3;-6;18;4;A. Bouderra(C)
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;O. Chidom;17;32;0,53;32,53;0;3;0,00;0;3;0,00;0;0;;0;0;;;;;;;;;0;0;1;1;1;1;0;0;1;2;0;1;-2;22;O. Chidom
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;2;5;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;22;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;29;65;0,45;23;46;0,50;6;19;0,32;14;17;0,82;28;34;9;23;25;3;9;78;7;20;27;19;16;12;1;2;25;13;0;82;0;TOTAUX EQUIPE
