Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Starter;C. Leite;27;33;0,55;27,55;5;8;0,625;3;4;0,75;2;4;0,5;7;7;1;;;;;;;;19;0;0;0;3;1;1;0;0;3;6;23;19;0;C. Leite
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Starter;M. Foppossi;36;21;0,35;36,35;5;12;0,416666667;2;4;0,5;3;8;0,375;0;0;;;;;;;;;13;1;6;7;3;0;1;0;0;1;0;20;17;2;M. Foppossi
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Starter;N. Fora;30;58;0,97;30,97;0;3;0;0;1;0;0;2;0;4;4;1;;;;;;;;4;1;6;7;6;3;2;0;1;2;2;19;13;3;N. Fora
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Starter;C. Droguet;29;30;0,5;29,5;2;8;0,25;1;5;0,2;1;3;0,333333333;1;2;0,5;;;;;;;;6;2;4;6;3;3;1;0;1;2;1;23;6;7;C. Droguet
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Starter;D. Malonga;32;35;0,58;32,58;11;16;0,6875;11;16;0,6875;0;0;;2;3;0,666666667;;;;;;;;24;4;9;13;2;3;1;0;0;3;3;16;31;14;D. Malonga
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;Capitaine;Banc;I. Yacoubou;19;18;0,3;19,3;5;9;0,555555556;5;9;0,555555556;0;0;;2;3;0,666666667;;;;;;;;12;2;2;4;2;2;1;0;1;1;2;18;12;4;I. Yacoubou(C)
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Banc;L. Monasse;17;5;0,08;17,08;1;5;0,2;0;2;0;1;3;0,333333333;0;0;;;;;;;;;3;2;0;2;4;1;1;0;0;2;0;11;5;9;L. Monasse
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Banc;R. Tomasicka;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;R. Tomasicka
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Banc;L. Dorleans;2;16;0,27;2,27;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-5;0;76;L. Dorleans
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Banc;Z. Velleyen;4;24;0,4;4,4;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;1;0;1;0;1;0;0;0;1;0;-5;0;83;Z. Velleyen
23-24;1/16 de finale;Coupe de France;Exterieur;Victoire;Toulouse;;Banc;TOTAUX EQUIPE;;;;;29;61;0,475409836;22;41;0,536585366;7;20;0,35;16;19;0,842105263;19;38;14;10;15;31;10;81;14;29;43;23;15;8;0;3;15;14;0;105;;TOTAUX EQUIPE
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Starter;N. Fora;34;29;0,48;34,48;2;5;0,4;1;1;1;1;4;0,25;4;4;1;;;;;;;;9;0;5;5;2;3;0;0;0;2;5;16;10;3;N. Fora
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;Capitaine;Starter;C. Droguet;38;51;0,85;38,85;4;7;0,571428571;4;6;0,666666667;0;1;0;2;4;0,5;;;;;;;;10;0;7;7;9;5;9;1;0;2;4;23;26;7;C. Droguet(C)
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Starter;L. Monasse;36;42;0,7;36,7;3;7;0,428571429;3;4;0,75;0;3;0;1;1;1;;;;;;;;7;0;2;2;5;2;1;0;0;4;2;22;9;9;L. Monasse
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Starter;J. Zodia;38;9;0,15;38,15;6;15;0,4;6;15;0,4;0;0;;9;13;0,692307692;;;;;;;;21;3;3;6;3;9;2;0;0;4;7;29;10;13;J. Zodia
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Starter;D. Malonga;36;45;0,75;36,75;12;17;0,705882353;10;13;0,769230769;2;4;0,5;0;0;;;;;;;;;26;2;9;11;1;6;3;1;0;1;3;21;31;14;D. Malonga
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Banc;C. Leite;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C. Leite
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Banc;M. Foppossi;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;M. Foppossi
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Banc;M. Marcq;8;2;0,03;8,03;0;0;;0;0;;0;0;;1;2;0,5;;;;;;;;1;1;0;1;0;0;0;0;0;1;1;-3;1;64;M. Marcq
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Banc;L. Dorleans;7;2;0,03;7,03;1;2;0,5;0;0;;1;2;0,5;0;0;;;;;;;;;3;0;0;0;0;0;0;0;0;0;1;2;2;76;L. Dorleans
23-24;1/8 de finale;Coupe de France;Exterieur;Victoire;Nice;;Banc;TOTAUX EQUIPE;;;;;28;53;0,528301887;24;39;0,615384615;4;14;0,285714286;17;24;0,708333333;16;38;7;28;4;22;9;77;8;28;36;20;25;15;2;0;14;23;0;93;;TOTAUX EQUIPE
23-24;1/4 de finale;Coupe de France;Exterieur;Victoire;Lattes Montpellier;;Starter;C. Leite;34;17;0,28;34,28;3;10;0,3;2;6;0,333333333;1;4;0,25;10;12;0,833333333;;;;;;;;17;0;2;2;2;3;0;0;0;2;10;3;9;0;C. Leite
23-24;1/4 de finale;Coupe de France;Exterieur;Victoire;Lattes Montpellier;;Starter;M. Foppossi;36;49;0,82;36,82;3;12;0,25;2;8;0,25;1;4;0,25;0;0;;;;;;;;;7;1;6;7;5;1;2;0;1;2;2;4;11;2;M. Foppossi
23-24;1/4 de finale;Coupe de France;Exterieur;Victoire;Lattes Montpellier;;Starter;N. Fora;18;6;0,1;18,1;2;2;1;1;1;1;1;1;1;0;0;;;;;;;;;5;1;1;2;4;2;1;0;0;2;3;13;10;3;N. Fora
23-24;1/4 de finale;Coupe de France;Exterieur;Victoire;Lattes Montpellier;;Starter;C. Droguet;28;20;0,33;28,33;2;8;0,25;2;4;0,5;0;4;0;0;0;;;;;;;;;4;1;1;2;4;2;0;0;1;3;0;7;2;7;C. Droguet
23-24;1/4 de finale;Coupe de France;Exterieur;Victoire;Lattes Montpellier;;Starter;D. Malonga;33;5;0,08;33,08;6;11;0,545454545;6;10;0,6;0;1;0;0;2;0;;;;;;;;12;5;7;12;0;2;3;0;0;1;1;7;18;14;D. Malonga
