Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;A. Filip;10;30;0,5;30,5;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;0;1;1;1;1;0;0;0;3;1;-9;2;11;A. Filip
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;L. Guapo;20;23;0,38;23,38;2;3;0,67;1;1;1,00;1;2;0,50;0;0;;;;;;;;;5;0;2;2;1;0;0;1;0;0;1;1;8;21;L. Guapo
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;T. Pouye;6;1;0,02;1,02;1;3;0,33;1;2;0,50;0;1;0,00;0;0;;;;;;;;;2;0;0;0;0;0;0;0;0;2;0;-1;0;32;T. Pouye
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;A. Duchet;19;6;0,1;6,1;0;5;0,00;0;2;0,00;0;3;0,00;0;0;;;;;;;;;0;0;2;2;6;0;1;1;1;0;0;10;5;39;A. Duchet
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;3;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;34;61;0,56;25;40;0,63;9;21;0,43;9;9;1,00;31;40;7;14;9;14;14;86;5;18;23;24;11;10;6;2;18;13;0;111;0;TOTAUX EQUIPE
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;A. Okonkwo;18;28;0,47;28,47;2;7;0,29;1;4;0,25;1;3;0,33;2;2;1,00;;;;;;;;7;1;2;3;3;1;1;0;0;4;1;7;8;0;A. Okonkwo
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;M. Green;15;17;0,28;17,28;3;4;0,75;3;3;1,00;0;1;0,00;1;1;1,00;;;;;;;;7;0;0;0;1;2;0;0;0;3;3;-2;5;7;M. Green
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;P. Astier;31;41;0,68;41,68;3;8;0,38;2;4;0,50;1;4;0,25;4;4;1,00;;;;;;;;11;0;6;6;7;4;1;0;0;3;5;0;16;18;P. Astier
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;K. Diaby;29;2;0,03;2,03;4;7;0,57;4;7;0,57;0;0;;6;6;1,00;;;;;;;;14;4;6;10;4;3;2;0;0;3;4;0;24;22;K. Diaby
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;Capitaine;Starter;A. Spanou(C);27;48;0,8;48,8;4;8;0,50;1;3;0,33;3;5;0,60;2;2;1,00;;;;;;;;13;0;1;1;4;2;1;0;0;2;1;-4;13;25;A. Spanou(C)
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;A. Filip;9;7;0,12;7,12;1;3;0,33;1;3;0,33;0;0;;0;0;;;;;;;;;2;1;1;2;1;1;0;0;0;0;0;-4;2;11;A. Filip
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;L. Guapo;23;31;0,52;31,52;4;7;0,57;4;5;0,80;0;2;0,00;3;6;0,50;;;;;;;;11;4;0;4;1;1;0;0;0;3;6;-14;9;21;L. Guapo
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;T. Pouye;16;9;0,15;9,15;4;7;0,57;3;5;0,60;1;2;0,50;0;0;;;;;;;;;9;2;3;5;0;3;0;0;0;3;0;-9;8;32;T. Pouye
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;A. Duchet;28;27;0,45;27,45;4;10;0,40;0;3;0,00;4;7;0,57;0;0;;;;;;;;;12;0;0;0;6;0;0;0;1;3;1;1;12;39;A. Duchet
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;3;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;7;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;29;61;0,48;19;37;0,51;10;24;0,42;18;21;0,86;12;34;16;4;34;10;6;86;15;19;34;27;19;5;0;1;24;21;0;98;0;TOTAUX EQUIPE
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;A. Okonkwo;29;13;0,22;13,22;5;12;0,42;3;6;0,50;2;6;0,33;1;1;1,00;;;;;;;;13;2;3;5;1;1;3;0;0;3;1;10;14;0;A. Okonkwo
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;M. Green;23;52;0,87;52,87;2;6;0,33;1;2;0,50;1;4;0,25;0;0;;;;;;;;;5;0;2;2;4;5;2;0;0;4;2;2;4;7;M. Green
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;P. Astier;28;1;0,02;1,02;8;11;0,73;8;11;0,73;0;0;;1;2;0,50;;;;;;;;17;0;0;0;6;3;6;0;1;3;1;13;22;18;P. Astier
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Starter;K. Diaby;25;9;0,15;9,15;5;7;0,71;5;7;0,71;0;0;;7;8;0,88;;;;;;;;17;3;4;7;2;2;1;0;0;3;7;25;22;22;K. Diaby
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;Capitaine;Starter;A. Spanou(C);28;57;0,95;57,95;2;10;0,20;2;7;0,29;0;3;0,00;3;5;0,60;;;;;;;;7;2;1;3;3;1;2;0;0;4;4;12;4;25;A. Spanou(C)
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;C. Rousseliere;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;C. Rousseliere
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;A. Filip;14;51;0,85;51,85;0;5;0,00;0;5;0,00;0;0;;0;0;;;;;;;;;0;1;9;10;1;3;0;0;0;1;1;-14;3;11;A. Filip
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;C. Collin;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;20;C. Collin
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;L. Guapo;24;47;0,78;47,78;2;6;0,33;2;4;0,50;0;2;0,00;0;0;;;;;;;;;4;0;1;1;1;1;1;0;0;2;1;5;2;21;L. Guapo
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;M. Selle;2;6;0,1;6,1;1;1;1,00;1;1;1,00;0;0;;0;0;;;;;;;;;2;0;1;1;0;1;0;0;0;0;0;-4;2;24;M. Selle
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;A. Duchet;22;54;0,9;54,9;7;10;0,70;4;4;1,00;3;6;0,50;0;0;;;;;;;;;17;1;2;3;3;2;2;0;0;0;0;6;20;39;A. Duchet
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;4;4;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;8;Championat de France;Domicile;Victoire;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;32;68;0,47;26;47;0,55;6;21;0,29;12;16;0,75;37;44;7;15;23;24;10;82;9;27;36;21;19;17;0;1;20;17;0;97;0;TOTAUX EQUIPE
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Starter;A. Okonkwo;25;32;0,53;32,53;6;11;0,55;2;5;0,40;4;6;0,67;3;3;1,00;;;;;;;;19;2;8;10;0;0;2;1;1;3;2;18;27;0;A. Okonkwo
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Starter;M. Green;26;44;0,73;44,73;4;10;0,40;4;7;0,57;0;3;0,00;1;1;1,00;;;;;;;;9;0;5;5;4;2;1;0;0;3;1;33;11;7;M. Green
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Starter;P. Astier;29;54;0,9;54,9;4;13;0,31;3;12;0,25;1;1;1,00;4;4;1,00;;;;;;;;13;0;6;6;8;2;1;0;1;2;3;16;17;18;P. Astier
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Starter;K. Diaby;23;2;0,03;2,03;6;9;0,67;6;8;0,75;0;1;0,00;4;7;0,57;;;;;;;;16;2;2;4;3;1;0;0;1;2;4;20;16;22;K. Diaby
24-25;9;Championat de France;Domicile;Victoire;Charnay;Capitaine;Starter;A. Spanou(C);26;25;0,42;25,42;2;4;0,50;2;3;0,67;0;1;0,00;1;4;0,25;;;;;;;;5;0;10;10;1;2;0;1;0;1;3;19;10;25;A. Spanou(C)
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;M. Poilvé;0;4;0,07;4,07;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-2;0;1;M. Poilvé
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;A. Filip;15;29;0,48;29,48;3;4;0,75;3;4;0,75;0;0;;0;0;;;;;;;;;6;2;1;3;2;2;0;0;1;3;1;7;8;11;A. Filip
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;A. Tournebize;1;9;0,15;9,15;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;13;A. Tournebize
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;L. Guapo;17;59;0,98;59,98;1;5;0,20;1;3;0,33;0;2;0,00;1;2;0,50;;;;;;;;3;3;2;5;4;2;0;1;1;0;1;18;6;21;L. Guapo
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;T. Pouye;13;42;0,7;42,7;2;5;0,40;1;3;0,33;1;2;0,50;2;2;1,00;;;;;;;;7;1;2;3;1;2;1;0;1;1;3;2;7;32;T. Pouye
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;A. Duchet;19;20;0,33;20,33;3;5;0,60;2;3;0,67;1;2;0,50;0;0;;;;;;;;;7;0;0;0;3;1;1;0;0;0;1;8;8;39;A. Duchet
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;9;Championat de France;Domicile;Victoire;Charnay;;Banc;TOTAUX EQUIPE;;;;;31;66;0,47;24;48;0,50;7;18;0,39;16;23;0,70;10;30;11;11;23;31;13;85;14;37;51;26;15;6;3;6;15;19;0;114;0;TOTAUX EQUIPE
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Starter;A. Okonkwo;26;60;1;61;4;7;0,57;3;5;0,60;1;2;0,50;0;1;0,00;;;;;;;;9;1;4;5;0;4;1;1;0;1;1;1;8;0;A. Okonkwo
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Starter;M. Green;30;25;0,42;25,42;3;6;0,50;1;3;0,33;2;3;0,67;2;2;1,00;;;;;;;;10;1;3;4;5;0;0;0;0;2;3;14;16;7;M. Green
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Starter;P. Astier;22;8;0,13;8,13;2;5;0,40;2;5;0,40;0;0;;2;2;1,00;;;;;;;;6;1;1;2;7;1;1;0;0;3;4;13;12;18;P. Astier
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Starter;K. Diaby;28;16;0,27;16,27;6;12;0,50;6;12;0,50;0;0;;9;11;0,82;;;;;;;;21;6;10;16;3;3;1;1;0;2;6;15;31;22;K. Diaby
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;Capitaine;Starter;A. Spanou(C);22;26;0,43;26,43;6;9;0,67;4;7;0,57;2;2;1,00;0;2;0,00;;;;;;;;14;0;2;2;2;3;0;1;1;5;2;16;11;25;A. Spanou(C)
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;A. Filip;11;44;0,73;44,73;3;3;1,00;3;3;1,00;0;0;;0;0;;;;;;;;;6;1;3;4;1;1;0;0;0;0;0;-9;10;11;A. Filip
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;L. Guapo;19;14;0,23;14,23;0;3;0,00;0;2;0,00;0;1;0,00;3;4;0,75;;;;;;;;3;0;0;0;3;1;1;0;0;1;5;-10;2;21;L. Guapo
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;T. Pouye;16;47;0,78;47,78;1;9;0,11;1;5;0,20;0;4;0,00;4;4;1,00;;;;;;;;6;1;0;1;0;1;0;0;1;2;2;-1;-2;32;T. Pouye
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;A. Duchet;21;59;0,98;59,98;2;7;0,29;1;4;0,25;1;3;0,33;0;0;;;;;;;;;5;0;0;0;2;0;2;0;0;3;0;-9;4;39;A. Duchet
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;1;3;0;1;0;0;0;1;0;0;0;0;Team / Coach
24-25;10;Championat de France;Exterieur;Victoire;Landerneau;;Banc;TOTAUX EQUIPE;;;;;27;61;0,44;21;46;0,46;6;15;0,40;20;26;0,77;16;34;17;7;20;16;11;80;13;24;37;23;15;6;3;2;20;23;0;94;0;TOTAUX EQUIPE
24-25;11;Championat de France;Domicile;Victoire;Angers;;Starter;A. Okonkwo;25;34;0,57;34,57;4;11;0,36;2;8;0,25;2;3;0,67;2;2;1,00;;;;;;;;12;2;4;6;2;1;0;0;0;2;3;1;12;0;A. Okonkwo
24-25;11;Championat de France;Domicile;Victoire;Angers;;Starter;M. Green;21;6;0,1;6,1;1;4;0,25;1;3;0,33;0;1;0,00;0;3;0,00;;;;;;;;2;1;2;3;1;1;0;0;0;3;4;-7;-1;7;M. Green
24-25;11;Championat de France;Domicile;Victoire;Angers;;Starter;P. Astier;26;55;0,92;55,92;2;7;0,29;2;6;0,33;0;1;0,00;0;0;;;;;;;;;4;1;2;3;7;0;1;0;0;5;1;10;10;18;P. Astier
24-25;11;Championat de France;Domicile;Victoire;Angers;;Starter;L. Guapo;16;15;0,25;15,25;1;1;1,00;1;1;1,00;0;0;;0;1;0,00;;;;;;;;2;0;1;1;1;0;1;0;0;1;2;-3;4;21;L. Guapo
24-25;11;Championat de France;Domicile;Victoire;Angers;;Starter;K. Diaby;24;20;0,33;20,33;8;12;0,67;8;12;0,67;0;0;;2;6;0,33;;;;;;;;18;6;3;9;2;3;0;0;0;3;4;3;18;22;K. Diaby
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;M. Poilvé;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;M. Poilvé
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;C. Rousseliere;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;C. Rousseliere
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;A. Filip;15;40;0,67;40,67;3;6;0,50;3;6;0,50;0;0;;2;2;1,00;;;;;;;;8;1;4;5;0;3;0;0;1;3;2;-1;7;11;A. Filip
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;A. Tournebize;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;13;A. Tournebize
24-25;11;Championat de France;Domicile;Victoire;Angers;Capitaine;Banc;A. Spanou(C);22;18;0,3;18,3;2;6;0,33;2;5;0,40;0;1;0,00;4;4;1,00;;;;;;;;8;2;7;9;1;2;0;2;0;4;2;3;14;25;A. Spanou(C)
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;T. Pouye;21;28;0,47;28,47;6;11;0,55;5;8;0,63;1;3;0,33;2;3;0,67;;;;;;;;15;1;2;3;0;0;1;0;0;2;2;9;13;32;T. Pouye
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;A. Duchet;26;24;0,4;24,4;1;8;0,13;1;4;0,25;0;4;0,00;0;0;;;;;;;;;2;2;3;5;3;2;1;0;0;0;0;-5;2;39;A. Duchet
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;4;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;11;Championat de France;Domicile;Victoire;Angers;;Banc;TOTAUX EQUIPE;;;;;28;66;0,42;25;53;0,47;3;13;0,23;12;21;0,57;8;38;13;0;33;12;14;71;17;31;48;17;13;4;2;1;23;20;0;82;0;TOTAUX EQUIPE
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Starter;M. Green;19;56;0,93;56,93;2;7;0,29;1;5;0,20;1;2;0,50;0;1;0,00;;;;;;;;5;0;2;2;4;3;1;1;0;3;2;6;4;7;M. Green
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Starter;P. Astier;32;50;0,83;50,83;6;10;0,60;6;8;0,75;0;2;0,00;0;0;;;;;;;;;12;1;3;4;4;5;3;0;1;3;3;0;14;18;P. Astier
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Starter;L. Guapo;19;11;0,18;11,18;1;3;0,33;0;1;0,00;1;2;0,50;2;4;0,50;;;;;;;;5;0;1;1;2;1;0;0;0;3;3;0;3;21;L. Guapo
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Starter;K. Diaby;26;41;0,68;41,68;7;11;0,64;7;11;0,64;0;0;;3;5;0,60;;;;;;;;17;4;8;12;2;4;2;0;0;3;7;6;23;22;K. Diaby
24-25;12;Championat de France;Exterieur;Victoire;Chartres;Capitaine;Starter;A. Spanou(C);30;8;0,13;8,13;2;6;0,33;2;5;0,40;0;1;0,00;2;2;1,00;;;;;;;;6;1;3;4;1;3;0;1;0;2;2;1;5;25;A. Spanou(C)
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;A. Okonkwo;28;32;0,53;32,53;5;9;0,56;2;4;0,50;3;5;0,60;2;2;1,00;;;;;;;;15;3;3;6;5;0;1;0;0;1;3;2;23;0;A. Okonkwo
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;A. Filip;13;19;0,32;19,32;3;5;0,60;3;5;0,60;0;0;;0;0;;;;;;;;;6;1;2;3;1;0;0;0;0;3;0;-2;8;11;A. Filip
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;C. Collin;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;20;C. Collin
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;I. Pitarch Granel;2;9;0,15;9,15;1;1;1,00;0;0;;1;1;1,00;0;0;;;;;;;;;3;0;0;0;0;1;0;0;0;1;0;5;2;26;I. Pitarch Granel
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;T. Pouye;27;14;0,23;14,23;3;8;0,38;1;4;0,25;2;4;0,50;4;4;1,00;;;;;;;;12;1;3;4;1;0;0;0;1;0;2;2;12;32;T. Pouye
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;12;Championat de France;Exterieur;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;30;60;0,50;22;43;0,51;8;17;0,47;13;18;0,72;14;38;11;9;36;13;8;81;12;25;37;20;18;7;2;2;19;22;0;94;0;TOTAUX EQUIPE
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Starter;A. Okonkwo;26;41;0,68;41,68;10;13;0,77;8;10;0,80;2;3;0,67;2;2;1,00;;;;;;;;24;4;6;10;1;1;0;0;1;3;1;33;31;0;A. Okonkwo
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Starter;M. Green;28;37;0,62;37,62;2;9;0,22;0;4;0,00;2;5;0,40;0;0;;;;;;;;;6;0;4;4;9;1;1;0;0;1;2;31;12;7;M. Green
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Starter;P. Astier;28;53;0,88;53,88;5;9;0,56;5;7;0,71;0;2;0,00;4;4;1,00;;;;;;;;14;1;8;9;7;3;1;1;0;0;6;31;25;18;P. Astier
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Starter;K. Diaby;26;38;0,63;38,63;4;6;0,67;4;6;0,67;0;0;;3;6;0,50;;;;;;;;11;1;5;6;2;4;1;0;0;3;3;20;11;22;K. Diaby
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;Capitaine;Starter;A. Spanou(C);26;48;0,8;48,8;6;8;0,75;5;7;0,71;1;1;1,00;1;3;0,33;;;;;;;;14;1;2;3;0;0;2;1;0;2;2;18;16;25;A. Spanou(C)
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;A. Tournebize;1;5;0,08;5,08;0;0;;0;0;;0;0;;2;2;1,00;;;;;;;;2;0;1;1;1;0;0;0;0;0;1;8;4;13;A. Tournebize
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;C. Collin;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;20;C. Collin
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;L. Guapo;23;1;0,02;1,02;1;5;0,20;1;4;0,25;0;1;0,00;0;0;;;;;;;;;2;4;3;7;2;2;1;0;1;1;1;22;6;21;L. Guapo
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;M. Selle;7;2;0,03;2,03;1;3;0,33;1;3;0,33;0;0;;0;0;;;;;;;;;2;0;1;1;0;1;0;0;0;4;0;6;0;24;M. Selle
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;I. Pitarch Granel;6;5;0,08;5,08;2;4;0,50;1;3;0,33;1;1;1,00;0;0;;;;;;;;;5;0;0;0;2;1;0;1;1;1;0;8;5;26;I. Pitarch Granel
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;T. Pouye;23;21;0,35;21,35;4;11;0,36;3;5;0,60;1;6;0,17;4;4;1,00;;;;;;;;13;0;2;2;0;0;1;0;0;2;3;23;9;32;T. Pouye
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;13;Championat de France;Domicile;Victoire;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;35;68;0,51;28;49;0,57;7;19;0,37;16;21;0,76;20;46;9;10;24;40;16;93;12;36;48;24;14;7;3;3;17;19;0;123;0;TOTAUX EQUIPE
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Starter;A. Okonkwo;30;59;0,98;59,98;4;11;0,36;3;7;0,43;1;4;0,25;0;0;;;;;;;;;9;2;3;5;1;3;1;0;1;2;0;1;6;0;A. Okonkwo
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Starter;M. Green;26;28;0,47;28,47;3;7;0,43;2;5;0,40;1;2;0,50;2;3;0,67;;;;;;;;9;0;1;1;3;5;1;1;0;1;8;3;5;7;M. Green
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Starter;P. Astier;27;59;0,98;59,98;4;10;0,40;4;9;0,44;0;1;0,00;0;0;;;;;;;;;8;0;2;2;5;3;2;1;0;2;0;-2;9;18;P. Astier
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Starter;K. Diaby;29;1;0,02;1,02;4;9;0,44;4;9;0,44;0;0;;1;3;0,33;;;;;;;;9;3;6;9;1;4;0;0;0;2;2;6;8;22;K. Diaby
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;Capitaine;Starter;A. Spanou(C);21;51;0,85;51,85;3;4;0,75;2;3;0,67;1;1;1,00;0;0;;;;;;;;;7;0;5;5;2;0;1;0;0;1;1;1;14;25;A. Spanou(C)
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;A. Filip;10;59;0,98;59,98;0;2;0,00;0;2;0,00;0;0;;3;4;0,75;;;;;;;;3;1;3;4;0;0;0;0;0;2;2;-5;4;11;A. Filip
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;L. Guapo;19;20;0,33;20,33;1;4;0,25;0;3;0,00;1;1;1,00;0;0;;;;;;;;;3;0;4;4;0;1;0;0;0;4;0;6;3;21;L. Guapo
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;I. Pitarch Granel;6;0;0;0;0;2;0,00;0;2;0,00;0;0;;0;0;;;;;;;;;0;0;2;2;0;0;0;1;0;1;0;-10;1;26;I. Pitarch Granel
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;T. Pouye;27;13;0,22;13,22;6;10;0,60;6;10;0,60;0;0;;0;0;;;;;;;;;12;0;2;2;0;1;0;0;0;1;0;5;9;32;T. Pouye
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;5;7;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;14;Championat de France;Exterieur;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;25;59;0,42;21;50;0,42;4;9;0,44;6;10;0,60;10;36;13;6;18;7;6;60;8;33;41;12;17;5;3;1;16;13;0;66;0;TOTAUX EQUIPE
24-25;15;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;A. Okonkwo;22;48;0,8;48,8;4;6;0,67;3;4;0,75;1;2;0,50;4;4;1,00;;;;;;;;13;0;3;3;1;1;1;0;0;0;2;13;15;0;A. Okonkwo
24-25;15;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;M. Green;19;43;0,72;43,72;5;10;0,50;5;8;0,63;0;2;0,00;1;1;1,00;;;;;;;;11;0;2;2;9;3;2;0;0;1;1;-1;16;7;M. Green
24-25;15;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;P. Astier;17;51;0,85;51,85;4;7;0,57;4;7;0,57;0;0;;1;1;1,00;;;;;;;;9;1;2;3;5;4;2;0;0;4;1;21;12;18;P. Astier
