Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;Capitaine;Starter;E. Tahane(C);34;1;0,02;1,02;6;10;0,60;6;10;0,60;0;0;;1;1;1,00;;;;;;;;13;3;6;9;2;2;2;0;0;1;1;-19;20;31;E. Tahane(C)
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;A. Merceron;22;20;0,33;20,33;3;5;0,60;2;3;0,67;1;2;0,50;0;0;;;;;;;;;7;2;0;2;2;3;0;0;0;3;0;-8;6;4;A. Merceron
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;I. Nguinabe;2;7;0,12;7,12;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;2;0;2;0;1;0;0;0;0;0;0;2;10;I. Nguinabe
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;O. Diarisso;28;46;0,77;46,77;2;7;0,29;2;7;0,29;0;0;;1;2;0,50;;;;;;;;5;1;3;4;1;3;0;0;2;4;1;-9;1;23;O. Diarisso
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;J. Bayssiere;3;2;0,03;2,03;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-2;0;91;J. Bayssiere
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;4;7;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;27;65;0,42;26;54;0,48;1;11;0,09;10;14;0,71;11;38;15;6;14;;12;65;15;24;39;13;17;5;2;3;17;11;0;65;0;TOTAUX EQUIPE
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Starter;A. Ngo Ndjock;36;16;0,27;16,27;9;14;0,64;8;12;0,67;1;2;0,50;5;5;1,00;;;;;;;;24;1;8;9;2;1;2;1;1;4;4;-13;32;0;A. Ngo Ndjock
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Starter;L. Mendez Camps;25;10;0,17;10,17;0;7;0,00;0;1;0,00;0;6;0,00;0;0;;;;;;;;;0;2;4;6;7;3;1;0;0;2;0;1;4;7;L. Mendez Camps
24-25;10;Championat de France;Domicile;Defaite;Charleville-Mézières;;Starter;Q. Urbaniak-Dornstauder;20;31;0,52;31,52;4;9;0,44;4;8;0,50;0;1;0,00;0;0;;;;;;;;;8;1;2;3;1;3;2;1;1;1;0;-4;7;11;Q. Urbaniak-Dornstauder
